order_id,late,est_delivery_days,n_items,freight_ratio,max_installments,payment_type,seller_state,customer_state,cross_state,category,actual_delivery_days
2996234f359b5a3b99263b0f5b841d86,false,20,1,0.2871532846715329,4,credit_card,SP,RS,true,cama_mesa_banho,7
e8c8d04eb8aefee37534cee9af6cefa9,false,22,1,0.6271356783919598,1,credit_card,PR,SP,true,eletronicos,8
3a20bcc250e5404ca717dfa90e8a9c05,true,17,2,0.07576633892423366,3,credit_card,SP,SP,false,cama_mesa_banho,21
694630e7a7713c116a9b7f0ba3377382,false,24,1,0.218018018018018,1,boleto,PR,SC,true,moveis_decoracao,7
edc0fe108d350a1a98a62888287bc6f2,false,25,1,0.1857142857142857,1,credit_card,PR,SP,true,informatica_acessorios,17
23a801ab5586a70d6f7a4cd5885d3060,false,25,1,0.2536789297658863,7,credit_card,SP,RJ,true,utilidades_domesticas,13
99154e0d0a403c1c7dc3f38886f6776b,false,35,2,0.8867924528301886,1,credit_card,MG,SP,true,automotivo,12
7a0caf0ff12b2c5b07c8c653fb6ff5c3,false,18,1,0.03506194003959264,8,credit_card,SP,RJ,true,relogios_presentes,8
6d2fc09d62a66a0e432cb3d6e98a504e,false,23,1,0.1471839799749687,1,credit_card,SP,SP,false,brinquedos,6
9f63ac5c9ccec372d7d7ab7a8ae39243,false,22,1,0.9551208285385502,1,boleto,SP,PR,true,utilidades_domesticas,14
8f403b0cd8695918b7937e91e5b39c5e,true,16,1,0.13510319119919992,5,credit_card,SP,SP,false,esporte_lazer,43
16c9ef138b75b95f8fd7969d2a2900ca,false,24,1,0.14405977059875827,1,boleto,SP,SP,false,cama_mesa_banho,13
e4592cc0fdfbd50be507ff1d1cc7f7e4,false,25,1,0.25283333333333335,1,boleto,SP,PR,true,esporte_lazer,15
0e8ff627f13a661a3886dc96e386f84e,false,8,1,0.4128491620111732,1,credit_card,SP,SP,false,esporte_lazer,5
39eb0a2c097fa14b378cc8a8005f4121,false,17,1,0.12945882875875098,2,credit_card,SP,SP,false,cool_stuff,7
8f0282daddda3025b762d5fc696a7c98,false,26,1,0.10259427025119125,10,credit_card,SP,DF,true,fashion_calcados,12
b8e17df0f313ac216d29c0683a83b992,false,31,1,0.18288288288288287,4,credit_card,PR,RJ,true,brinquedos,15
fc62bb19d9570fb44bd3ec979a890550,false,27,1,0.6931818181818182,3,credit_card,SP,MG,true,esporte_lazer,6
259db13389bfe3716dd43778b0421777,false,37,1,0.41600000000000004,1,boleto,RS,MG,true,bebes,8
f5fcef5d7789fe60b872effa519c61f7,false,13,1,0.1430238373062177,1,credit_card,SP,SP,false,informatica_acessorios,2
5cd8566a3991a377011c78d27191853c,false,27,1,0.24316666666666667,1,credit_card,SP,RJ,true,telefonia_fixa,8
8cee1e77f3ff782a0f7fc304065941b6,false,16,1,0.09519519519519519,1,boleto,SP,SP,false,brinquedos,5
e8ab4523e5661e8945b938ccc4d89553,false,30,1,0.1850467289719626,1,credit_card,PR,SP,true,informatica_acessorios,9
d64ce66e16fb6779823181c074822d99,false,34,1,0.137,5,credit_card,SP,RS,true,moveis_decoracao,12
180c04aeebcb390784f7d9c08dbd159d,true,22,1,0.3363028953229399,1,credit_card,SP,DF,true,cama_mesa_banho,25
a69ddc335f989aa05576bc19f8b9a549,true,70,1,0.4560253347408189,1,boleto,SP,PE,true,bebes,90
9847fce753aec51f55dc5f6a5bc3e732,false,34,1,0.17604562737642585,1,credit_card,PR,SP,true,informatica_acessorios,11
a52e6fa2d7c6ecaf73ff5f7f10438339,false,38,1,0.09523809523809523,10,credit_card,SP,RJ,true,climatizacao,11
57db58fa887c4205f3bf01211de5cceb,false,17,1,0.7973799126637556,2,credit_card,SP,MG,true,construcao_ferramentas_construcao,6
7d8db373393c49a61b22e4688965988e,false,31,1,0.48818181818181816,1,voucher,SP,GO,true,construcao_ferramentas_jardim,18
443cb0e10e1568b0aedc7e11ab91dd2f,false,37,1,0.21353535353535355,1,credit_card,SP,BA,true,tablets_impressao_imagem,21
84a050a9a90fcbfcf5d83858c583959a,false,22,2,0.19462387997499478,3,credit_card,SP,SP,false,utilidades_domesticas,11
624c268e0f962ef1cbf0033ad522f675,false,27,1,0.23940492561570195,1,credit_card,SP,RS,true,moveis_decoracao,20
4f6ffbfd74a55bd9bac8c39ea1e0b48c,false,19,1,0.282078853046595,2,credit_card,SP,SP,false,automotivo,7
110d11411569c88d2745d55180027f3e,false,24,1,0.4176352705410822,3,credit_card,SP,SP,false,utilidades_domesticas,7
bce98eda64f85a2ff206547445903c44,false,17,1,0.13090052972336666,3,credit_card,SP,DF,true,bebes,15
d16add0ce9751d6b9e83bcbea48aaefd,false,22,1,0.13435754189944135,8,credit_card,SP,SC,true,malas_acessorios,8
76d297b7eeb8abdaeb5d573e33336449,false,31,1,1.5265981224854714,5,credit_card,SC,BA,true,moveis_decoracao,18
1d93ea147657027165c888212671758c,false,26,1,0.20965542322029276,1,credit_card,SP,RS,true,cama_mesa_banho,8
f8ff5b18bc19c8bf59c91bf6cda39f38,false,21,1,0.3363028953229399,1,credit_card,SC,SP,true,informatica_acessorios,7
72725ca3eb014b2d2878b4e03f8f80ed,false,24,1,0.6092,1,debit_card,SP,PR,true,papelaria,17
048e579f89c9b3ca9a05550876740754,false,23,1,0.25699376721263956,1,boleto,SP,MG,true,beleza_saude,14
58215b758929434cfc11dea9a2238af0,false,26,1,0.26106060606060605,3,credit_card,MG,DF,true,utilidades_domesticas,6
20f837a22a0326636f941c343fa912ed,false,25,1,0.5557142857142857,1,voucher,SC,SP,true,artes,7
6f6d91ea79d97db04db43258c8ff148b,false,24,1,0.13990582695703355,8,credit_card,SC,SP,true,esporte_lazer,10
ceff388a23c12ac5dce0b56dad25602a,false,28,1,0.8610256410256409,1,credit_card,PR,MG,true,eletronicos,19
772b70d3a8f138f49a2d39a138dd7e76,false,37,2,0.48788368336025856,4,credit_card,SP,PR,true,bebes,9
3147cb8f96cb619b380fd37e3da08c93,false,30,1,0.08204761904761905,4,credit_card,SP,MG,true,papelaria,9
c3fb8e13cb37ff21273a1d90ebcf0896,true,8,1,0.3301115241635688,3,credit_card,SP,SP,false,eletronicos,8
e277f0c1ac75d1659d13888efd4ff042,false,25,1,0.39859649122807017,1,boleto,PR,SP,true,utilidades_domesticas,11
a9c89bb4f8fdb0f08903c73d7d4e8822,false,16,1,0.1988472622478386,7,credit_card,SP,SP,false,beleza_saude,3
3170de33866d3923448fa787230ef7d1,false,22,1,0.19104443686782588,1,boleto,SP,MG,true,brinquedos,11
a90f2cf8d5c323e4a3de7437de1ff1b7,false,13,1,0.5012121212121212,1,credit_card,SP,SP,false,alimentos_bebidas,7
37a7c67354a15ed78011b5e51306b221,false,31,3,0.46849673202614384,1,boleto,SP,MG,true,brinquedos,11
6fd9c0f6410977614b5a56d7cdafbfeb,false,27,1,0.9279891304347826,1,credit_card,SP,PB,true,eletronicos,11
01b703d8365608f2b01ed9c076d0b3dc,false,27,1,0.27261009667024705,1,credit_card,SP,SP,false,informatica_acessorios,14
4ac61ca13c944e7c498a7b0a65f8dcc3,false,32,3,0.11214142761841225,4,credit_card,PE,SE,true,informatica_acessorios,11
a5a6a37b03ab138756330778a96a5e3c,false,53,1,0.18254603682946358,2,credit_card,PR,RJ,true,informatica_acessorios,15
d9d8dc6068a3a115e15bc276d53afc8e,false,29,1,0.5927335640138408,1,credit_card,MG,PR,true,informatica_acessorios,11
7af014956ed06246005b5e0740fd891c,true,13,1,0.06997855611150822,4,credit_card,SP,SP,false,cool_stuff,14
5fbe2cf3289a1fade6523b8745d466e8,false,13,1,0.2366917293233083,2,credit_card,SP,SP,false,beleza_saude,3
6dd1e9171ca5bf5283a7ba404d491d7f,false,12,1,0.04481305950500263,12,credit_card,DF,DF,false,fashion_bolsas_e_acessorios,7
65afe7bafea88efc7a99cd3cf3838bed,false,36,1,0.24523424878836833,4,credit_card,PR,RS,true,consoles_games,8
4ccfa0c7ce3c1a6069ae72d9596c4d6e,false,19,1,0.15355830270631474,7,credit_card,RJ,RS,true,beleza_saude,9
e37ef4ac61b5803ac29b4056c8495108,false,30,1,0.43161953727506425,2,credit_card,SP,BA,true,perfumaria,17
762e4a2e910d175a0fdabd749ae55d5a,false,20,1,0.30575,5,credit_card,SP,PR,true,cama_mesa_banho,12
6a5c76325c753e637e28d3efd69e0a0b,false,29,1,0.7337349397590361,1,boleto,PR,RS,true,eletronicos,9
d29d63928559ca53630a4e064a42381a,false,39,1,0.2543434343434343,1,boleto,SP,PE,true,tablets_impressao_imagem,14
fc83eb7b2a806cd7c4ed7abaa9af49e7,true,5,2,0.3718592964824121,5,credit_card,SP,SP,false,utilidades_domesticas,6
3cbd4333ba67528bd122a8ad17b73821,false,18,2,0.4836734693877551,1,boleto,SP,SP,false,consoles_games,9
e703f9ab67e765670d62eeec75af5d62,false,26,1,0.06437689969604864,8,credit_card,SP,SP,false,casa_conforto,13
75badba50a0589b5831dcf59c25638d2,false,19,1,0.21469115191986643,3,credit_card,SP,SP,false,utilidades_domesticas,14
11d8e2bcf6e6cc183404890465b2f402,false,22,1,0.2713043478260869,5,credit_card,DF,SP,true,beleza_saude,9
4082016610cd8b53add011fe068c04b3,false,26,1,0.17186277796401833,2,credit_card,SP,RJ,true,informatica_acessorios,20
0b8c6aefe987f59ab3cea15927aedc8e,false,28,1,0.6603174603174604,1,boleto,PR,SP,true,eletronicos,9
6db6009ebbcd3dd392a0b9fdc4cec226,false,16,1,0.09895999999999999,1,credit_card,SP,SP,false,relogios_presentes,9
ada2aa22aa5d4a7ae4092124f8974813,false,22,1,0.2235479908755922,1,credit_card,SP,SP,false,cama_mesa_banho,4
23e61b7a50280ac24831f163542e5fe6,false,15,1,0.3734939759036145,1,boleto,MG,MG,false,informatica_acessorios,11
1c308eca3f339414a92e518e2a2e5ee9,true,33,1,0.3361361361361361,6,credit_card,SP,BA,true,cama_mesa_banho,58
8eb1944a7a10d25d432ce78ad46f3436,false,18,1,0.16461646164616464,1,credit_card,RJ,SP,true,brinquedos,8
a30b74313d68098f40df2741bf239601,false,23,1,0.2330300272975432,10,credit_card,SP,RJ,true,cama_mesa_banho,10
534ea80843e1a5eb1ccebfea5d52258e,false,23,1,0.2573770491803279,1,credit_card,MG,SP,true,malas_acessorios,12
6f6b5c08b8746e5c1ea778afcf6ec2da,false,12,1,0.06972224471617135,1,credit_card,SP,SP,false,esporte_lazer,5
e4ad38b7d367f170920f47916776a66e,false,29,1,0.5235411803934645,10,credit_card,SP,MG,true,moveis_escritorio,8
3cbae6cd7d4ccde80ef2d1ec061ce54b,false,32,1,0.07616006811409111,8,credit_card,SP,ES,true,papelaria,18
fd7b5df31b1135f945600a23960438aa,false,27,1,0.1960761948214897,2,credit_card,RJ,MG,true,relogios_presentes,22
bfe3860674d71c4a8693185caa8b2c65,false,26,1,0.12789115646258503,5,credit_card,SP,SP,false,relogios_presentes,12
4c68cc2a641de6ebea2ffbd6a5ec347e,false,30,1,0.302,1,boleto,SP,RS,true,utilidades_domesticas,16
a58d3e59d65840491ea8914d54ba4693,false,42,1,0.23084665482534045,5,credit_card,SP,PI,true,relogios_presentes,14
6de5a0e5c8bf990d17c674d09fbaf1fb,false,21,1,0.3871743486973948,5,credit_card,SP,MG,true,utilidades_domesticas,7
88d29e2e31284a2d643ca7a77458675d,false,32,1,0.1657874905802562,1,credit_card,DF,MG,true,informatica_acessorios,10
2f4fd11540a5bce987fa7ca6204081e0,false,11,1,0.11410347271438696,2,credit_card,SP,SP,false,ferramentas_jardim,7
522a5e4ad2f2d51be25ae597da2b8197,false,23,2,0.176890756302521,2,credit_card,PR,SP,true,informatica_acessorios,22
0da349c060ac948eb81278fa539fd719,false,39,1,0.2528754792465411,1,boleto,SP,SC,true,brinquedos,18
371108e902be11a7d9b8ce66a1893241,false,24,1,0.14295652173913045,1,credit_card,SP,SP,false,esporte_lazer,15
830b3a492a919de3f1a931b439f507d1,false,27,1,0.5714725342360364,2,credit_card,SP,TO,true,brinquedos,16
84b91dcef1e21e8151a9618564095dae,false,35,1,1.0184357541899443,1,credit_card,SP,RJ,true,cama_mesa_banho,27
3deb7346dbaa00ea4431f0d97a6ce758,true,14,1,0.35923076923076924,3,credit_card,SP,SP,false,moveis_decoracao,14
2e66e99189df5b39d5d4820731fc0723,false,22,2,0.8591715976331361,6,credit_card,PR,RS,true,moveis_decoracao,10
821e2d51e9088af9975ede10f80a04a3,false,31,1,0.2569491525423729,5,credit_card,SP,RS,true,esporte_lazer,16
b7eb76cd1ae26b1860fbfa21b819b4e1,false,44,1,0.24189891985598083,2,credit_card,SP,RJ,true,moveis_escritorio,27
3b977a4dfdf8060df6040bd0502825aa,false,11,1,0.18948717948717947,2,credit_card,SP,SP,false,relogios_presentes,6
086961934db99fd12a25cfeef96ff2cd,false,22,1,0.1204708054465728,1,voucher,SP,PR,true,cool_stuff,8
40c3b608098b72f21af4a0a9006af9d2,false,16,1,0.35872350337759146,6,credit_card,SP,RJ,true,esporte_lazer,8
b8c12de243231c164525a1ff7a08b60e,false,18,1,0.2374749498997996,1,credit_card,SP,SP,false,papelaria,17
bbd8dc7205531e8a4cdaca3a70d1c0bb,false,21,1,0.21802002224694106,1,credit_card,MG,SP,true,pet_shop,14
dec0f6569996808803b3a8130c35a997,false,26,1,0.22004074828671977,1,boleto,SP,SP,false,perfumaria,16
39b5bed739d65ebe973b749ac1cbea2a,false,56,1,0.33604200525065636,1,boleto,SP,RS,true,moveis_escritorio,40
2a680095a7549ad07085fb6863f91316,false,14,1,0.3650602409638554,1,boleto,SP,SP,false,cama_mesa_banho,4
57e06a3fd62185918d634d2ea59aba69,false,20,1,0.4709030100334448,1,boleto,MG,MG,false,construcao_ferramentas_ferramentas,9
5f0cbb1b71a81f142f6760c5023a28bc,false,16,1,0.1184,1,credit_card,SP,SP,false,bebes,3
d251b81035d3fd507b708ce3c3cbb5d6,false,13,2,0.06857142857142857,10,credit_card,SP,SP,false,cama_mesa_banho,2
3196a24fc5b538fda8fa7664e74c411d,false,20,1,0.5642857142857143,1,boleto,SP,SP,false,telefonia,14
4fa07e91d7b4f8b191e3a6ab40f14f54,true,29,1,0.22492307692307692,1,credit_card,SC,SP,true,esporte_lazer,41
bddfffe723d38edce40f64c4c4794249,false,24,1,0.33555555555555555,4,credit_card,SP,PR,true,telefonia,9
ebf78ae12a9ecd09503c7d2f5c46e77b,false,32,2,0.21647398843930638,3,credit_card,SP,RJ,true,esporte_lazer,12
84115cf79df5dc6736a1c4ce08daf081,false,23,1,0.6075313807531381,1,credit_card,SP,RJ,true,telefonia,5
79286de1c26bd9ff41852780758aeb89,false,28,1,0.3654038885548206,3,credit_card,SP,MG,true,utilidades_domesticas,17
9125faac1b379b7b9ab4665189739e31,false,29,1,0.04500061797058459,4,credit_card,MG,RJ,true,informatica_acessorios,14
5b181a5480a2873bf4689add4630e731,true,23,1,0.08343524180100055,8,credit_card,SP,RJ,true,perfumaria,31
a3f157a067efbb72090189af1f7b78b4,false,23,1,0.44136690647482013,6,credit_card,MG,BA,true,informatica_acessorios,16
a662d10f23e89a7efa93b6d02329d18c,false,14,1,0.09620071684587814,4,credit_card,SP,SP,false,relogios_presentes,3
6711fee36dd6c08f101b5b21eb439ddb,false,33,1,0.7010101010101011,1,boleto,ES,RS,true,ferramentas_jardim,9
97281bb4f529a833c220982299fe4f34,false,17,1,0.5849315068493152,1,boleto,SP,SP,false,utilidades_domesticas,10
15b00f1a7877ceb1dbcfde56e50359f5,false,39,1,0.1900890868596882,1,credit_card,PR,MG,true,informatica_acessorios,11
32c28df30cefeb8eb92d79d4adba2e1e,false,22,1,0.3093181818181818,1,boleto,SC,SC,false,automotivo,13
474bc81adb51b57d631c2661d8ad3894,false,21,1,0.3810810810810811,1,debit_card,SP,MS,true,utilidades_domesticas,10
2771d3ac1d43785ed9c2fdcb077a87b0,false,25,1,0.03442007837905445,1,credit_card,RJ,RS,true,beleza_saude,11
4a34792ebbc108e28a7d9cc2332ed0e1,false,32,1,0.39484871217804446,2,credit_card,SP,BA,true,beleza_saude,23
3b61275de41f60d8e48bef3f42ac8bed,false,10,1,0.18586431071845308,2,credit_card,SP,SP,false,beleza_saude,3
83e34d8a4210318b0fd15ce71350db6d,false,24,1,0.26921794786319087,1,boleto,MG,RJ,true,informatica_acessorios,11
6c70322204e946ff9b1bb988b305bc9c,false,21,1,0.2198855507868383,1,credit_card,MG,SP,true,fashion_bolsas_e_acessorios,7
24d3148ec0762872918b6c2805afac45,false,13,1,0.08765294771968854,2,credit_card,SP,SP,false,brinquedos,8
0faf27f68362829970b17e9b0989b20d,false,14,1,0.024956085319949813,8,credit_card,SP,SP,false,beleza_saude,6
371c68be14162562da1b0f09a47e54df,false,24,1,0.6513040371561273,1,credit_card,SP,PR,true,telefonia,15
ec33c3443b392906a9f78c84c93db4ba,false,13,1,0.3889473684210526,1,credit_card,SP,SP,false,telefonia,1
5e0ff060a686922559e33f8dbe998e41,false,22,1,0.13721565059144678,2,credit_card,SP,SP,false,agro_industria_e_comercio,20
53e640f0c1485f3c0793cf647b975c3c,false,19,1,0.1694915254237288,2,credit_card,SP,SP,false,beleza_saude,13
45beee86f9309e732ea650d21add5269,false,12,2,0.20584958217270194,2,credit_card,SP,SP,false,cama_mesa_banho,2
4cde0c37517d3ec794acfea07588f060,false,25,1,0.21462450592885374,1,credit_card,SP,PR,true,pet_shop,8
e5aa5f4a57e17b84c24cd5d71905ebec,false,32,1,0.060071942446043164,3,credit_card,SP,MG,true,relogios_presentes,14
d7afb34a55fee792585830fc0509d1fe,false,30,1,1.0574999999999999,1,credit_card,SP,SP,false,esporte_lazer,10
f37316634729e88e0ff154d42b6219b0,false,21,1,0.11689351481184947,1,credit_card,PR,PR,false,moveis_decoracao,12
8c81e36bea73764b1c079c3920f6879f,false,35,1,2.1296482412060302,1,boleto,PR,PI,true,eletronicos,24
927ca6bf25d6e13695224ff77dd430ea,false,8,1,0.05508162190626646,1,boleto,PE,PE,false,cool_stuff,6
e14ffd08eda953986d92a6cf45978ad3,false,25,1,0.5381615598885794,1,credit_card,SP,SC,true,bebes,11
a9263deb65aa2311eebaafc5305d9ecc,false,24,1,0.17090787865318371,3,credit_card,SP,MG,true,beleza_saude,7
ffd5e80bfdaf69504efd7562a3d522dd,false,13,1,0.028466404513592065,3,credit_card,SP,SP,false,esporte_lazer,1
d33c032d00c773cc76eb9a20732ed4bb,false,34,1,0.5230612244897959,3,credit_card,SP,PE,true,telefonia,21
442d43ef2431c6c8e8c2961781d59593,false,22,1,0.2569491525423729,1,credit_card,MG,RJ,true,utilidades_domesticas,13
bc54f31e7b469e9a92a649df95f54067,false,40,1,0.2471839799749687,3,credit_card,SP,RS,true,casa_construcao,17
d7fff2e689eef0b359f58c2dbc4084e6,false,43,1,0.13202059981823688,3,credit_card,PR,DF,true,moveis_decoracao,4
6f1ec7fc60aaf4d643560d527597061b,false,20,1,0.381563126252505,1,credit_card,GO,SP,true,beleza_saude,16
6cad7a7812903a72ae057da0bfb61cce,false,33,1,0.2056507063382923,1,boleto,SP,BA,true,beleza_saude,19
2e9d747cb44445311556da99c530773a,false,34,1,0.24415551943993002,7,credit_card,SP,RS,true,cama_mesa_banho,7
2bfe277962b8f188066de6db159a6fab,false,24,1,0.1658139534883721,4,credit_card,SP,RJ,true,casa_conforto,8
791b4a44bd8319b5598f703141db400f,false,30,1,0.11573213487376174,10,credit_card,SP,PE,true,agro_industria_e_comercio,15
d36acfa4bc85e54fc27dd9d1cbc8208b,false,21,1,0.28892889288928897,2,credit_card,MG,SP,true,ferramentas_jardim,15
8ff8823e264549c3798b021e9bdc3e6a,false,13,1,0.4700906344410876,1,boleto,SP,SP,false,ferramentas_jardim,8
4fac79a44297fdbf2088158540de5b2e,true,16,1,0.14701837729716216,1,boleto,SP,SP,false,esporte_lazer,30
ce4e504de23bdd613ce58b87779fbf07,false,17,1,0.09710971097109712,1,boleto,RJ,RJ,false,perfumaria,7
8c596b2320d54060f34f8558c8da0bd8,false,13,1,0.1955,7,credit_card,SP,SP,false,ferramentas_jardim,6
f3d8b3063ee284e7e64c8f7c41b39188,false,8,1,0.2605301914580265,1,boleto,SP,SP,false,moveis_cozinha_area_de_servico_jantar_e_jardim,2
681f6998a6bb650120b24343fb7aab6a,false,8,1,0.2996655518394649,1,credit_card,SP,SP,false,esporte_lazer,4
c732a870596bb86c2a75055a13eed28b,false,35,1,0.18329166307440298,1,boleto,SP,BA,true,automotivo,15
59855c078a7519d73930b2c2ca624688,false,25,1,0.17528301886792452,8,credit_card,SP,SC,true,moveis_decoracao,12
7d6dd21206d2e43674aa0c6b6e573cf6,false,23,1,0.1852193995381062,6,credit_card,RS,MG,true,malas_acessorios,3
5fc65d39393a0107a062195fdc96ad34,true,18,1,0.07647058823529411,1,credit_card,RJ,RJ,false,beleza_saude,115
0a280a8b4ce3fd3a61a076492e5d6b00,false,42,3,0.4322736696613684,3,credit_card,MG,SP,true,moveis_decoracao,16
b4d23e6126fce26562cf8bb6b5ae876f,false,25,1,0.24799999999999997,8,credit_card,SP,MG,true,utilidades_domesticas,6
78b1c0f489ac4c36072ce8ebdedbfa3d,false,17,2,0.2446063723389056,3,credit_card,RJ,RJ,false,moveis_sala,5
b64e487c58e0790f34911fc9b7939827,false,28,1,0.46380952380952384,1,credit_card,SP,PR,true,cama_mesa_banho,8
e760819ccdf8e117a260fa50842b4832,false,31,1,0.2788411795137093,3,credit_card,PR,SP,true,beleza_saude,8
a11cd01ac67beef7e8bf09740d8a35c1,false,19,2,0.2942355889724311,2,credit_card,SP,SP,false,esporte_lazer,12
8bee87d19d77da4782190d630e85e980,false,34,1,0.07753643898256644,10,credit_card,PR,MG,true,beleza_saude,19
a50d20f183503ea2b8aa1b506eee3d33,false,24,1,0.43641618497109824,1,boleto,MG,SP,true,esporte_lazer,17
d3eb3d3d09637fa9093a25b933eaf1d4,false,31,1,1.8676307007786428,1,boleto,MG,SC,true,consoles_games,17
91ebb37f25ceaa8a3fbac92d2e1711ac,false,25,1,0.2482891735392174,1,voucher,SP,RJ,true,perfumaria,14
c2e858dea271d5346de79ab8859bc5d2,false,18,1,0.0,2,credit_card,SP,SP,false,relogios_presentes,9
2aa84fed649f269430fbb4f261e77e7f,false,26,1,0.6093333333333334,1,credit_card,SP,SE,true,brinquedos,17
d2a1c1e78726b6c25a324476d86f57ed,false,25,1,0.16272189349112426,3,credit_card,SP,MG,true,automotivo,16
0133a47b53fee66218790a8d7dcab993,false,32,1,0.2023558173130348,1,credit_card,SP,RS,true,cool_stuff,12
08c7ad853a45735072fee2be62052da3,false,13,2,0.13111111111111112,1,credit_card,SP,SP,false,relogios_presentes,2
184097b43d72bf0d851d9b82e3164c6b,false,16,1,0.18918367346938775,5,credit_card,SP,SP,false,telefonia,3
b73939058e5490167b4c069d941208d9,false,28,1,0.06941176470588235,10,credit_card,RS,RS,false,cool_stuff,9
f8156c3c902b5ae88ac59a6c7b28f72a,false,41,1,0.24008179959100207,1,boleto,SP,SP,false,cama_mesa_banho,7
bf2c58d30170e4cbd5153bacabc31d24,false,21,1,0.07750865051903115,6,credit_card,SP,SP,false,construcao_ferramentas_construcao,2
2668da32aacf500cc535a4915f6efd91,false,26,1,0.4160458452722063,2,credit_card,SP,MG,true,ferramentas_jardim,11
bf95f59b6a122e97a05c7dcacb98d71f,false,16,1,0.1841818181818182,2,credit_card,MG,SP,true,pet_shop,13
f91129f9c042c85dbc000f46b36492a5,false,21,1,0.0314855133143527,2,credit_card,RJ,MS,true,beleza_saude,9
fa261f64fd3982351db812235fd682aa,false,27,1,0.4878892733564014,1,boleto,SP,PR,true,telefonia,7
b08e0b030ec3af9bc4ca51134a0bfced,false,22,1,0.35911823647294594,1,boleto,MG,ES,true,papelaria,16
0d8bde7325af3ab269064a609e832c91,false,34,2,0.453489932885906,5,credit_card,MG,ES,true,utilidades_domesticas,5
46241543fb0948c859ab3d20fa55f06c,false,35,3,0.3081632653061224,1,boleto,DF,MG,true,cool_stuff,21
64ba7f5f2b493323d5dae1634f812cb5,false,31,1,0.8465814341300724,1,voucher,SP,RS,true,eletronicos,6
957ba0861ba82e4446aa2f105b7f794b,false,15,1,0.799375,1,credit_card,SP,SP,false,beleza_saude,8
31dda941b6ee5942d784d50d6b3092b2,false,26,1,0.1812121212121212,1,boleto,SP,RS,true,papelaria,11
2235b8528768ef6863fd3f90a50521a9,false,17,1,0.11448598130841121,3,credit_card,SP,SP,false,esporte_lazer,11
2e2d43380f2a8c56a9378e75b9b474fe,false,30,1,0.4160458452722063,1,voucher,SP,MG,true,brinquedos,3
4b46a88e1ef489d0f8a7d454153636c3,false,24,1,0.3502173913043478,1,credit_card,SP,MG,true,automotivo,10
23c9d37f66d443b16767321d11d70821,false,21,1,0.6438356164383562,1,boleto,SP,RJ,true,eletronicos,13
7c4e92688bbdf813835ed157b4173928,false,26,1,0.3026052104208417,1,credit_card,RJ,SP,true,perfumaria,11
2d74fd323d42fddd4e9a4398d5c589c6,false,13,1,0.06300315015750788,3,credit_card,SP,SP,false,cool_stuff,6
cdad365333623e415b8afe922b97aef9,false,40,1,0.11877702285361334,1,credit_card,SP,RJ,true,relogios_presentes,10
fce11c1012b2c4e62437daaf24cf96a7,false,38,1,0.30342022801520097,2,credit_card,SP,MG,true,moveis_escritorio,23
79ec99878595baada166992ed3b31ff9,true,27,1,0.16085588420390182,2,credit_card,SP,PE,true,esporte_lazer,54
c33c7bd863246588e74b5371477857ff,false,27,2,0.08362582873697698,2,credit_card,SP,DF,true,automotivo,15
7ebd7a655bddf4875b34b13845a779af,false,20,2,0.695873015873016,3,credit_card,SP,SP,false,beleza_saude,6
76de453124b28829812bb21711bd725c,false,30,1,0.38819277108433736,4,credit_card,MG,SP,true,esporte_lazer,10
b29ccca58aacdf08c7f7798ec2e001ad,false,27,1,0.17157157157157157,5,credit_card,SP,BA,true,cama_mesa_banho,11
308d6f3a55688463299b7763b12bfbae,false,22,1,0.6503422854133755,1,boleto,RJ,RJ,false,esporte_lazer,8
88acd05b37d513a676b7151a8f08259f,false,17,1,0.17090787865318371,1,credit_card,PR,SP,true,brinquedos,14
6353f1b671ade418ad05f552dc16df4b,false,24,1,0.07398699349674837,1,boleto,SP,SP,false,automotivo,10
a0151737f2f0c6c0a5fd69d45f66ceea,false,13,1,0.1729273171815959,2,credit_card,SP,SP,false,cool_stuff,6
d5ba09d1ab7cd3c7094545fa86c6c21c,false,23,1,0.2569565217391304,3,credit_card,SP,RJ,true,cama_mesa_banho,10
83962168dce2d06a69a7e27082962069,false,31,1,0.6482625482625483,1,credit_card,PR,RJ,true,eletronicos,28
abd313023a7b029da2e5e4b6a4e49095,false,22,1,0.05737864077669903,4,credit_card,PR,SP,true,agro_industria_e_comercio,8
f045a5288c6c147b39b28a8a57357722,false,9,1,0.05328042328042328,8,credit_card,SP,SP,false,perfumaria,3
77bebd4675a69e173b4fc0b4cbc38ae4,false,8,3,0.1871244635193133,2,credit_card,SP,SP,false,moveis_decoracao,2
dd61571f850e8cc02065e8f2921c3bbb,false,26,1,0.5924863031567962,2,credit_card,SP,SP,false,telefonia,10
2d69f30fc9b478ec8ed398d396218886,false,10,1,0.06417201433452788,1,credit_card,SP,SP,false,eletronicos,2
4bfcb457c14b3efb2b36fcdf7b2c2577,false,19,1,0.11284023668639054,6,credit_card,SP,SP,false,automotivo,8
412fccb2b44a99b36714bca3fef8ad7b,false,9,1,0.38117647058823534,1,credit_card,SP,SP,false,industria_comercio_e_negocios,2
b1fc0948d3c1bb44de3612845c3f068f,false,41,1,0.24431736954967834,10,credit_card,MG,RS,true,moveis_sala,25
1610bbd775aa73327d7741d006c09fb2,false,26,1,0.31610850128807394,8,credit_card,SP,PE,true,cool_stuff,12
